Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3663914,P23975,,QMOZFCXYKWWVFV-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,12.6,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677488,DTCC01696429,1647903,65123
CHEMBL3663914,P23975,,QMOZFCXYKWWVFV-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,35.4,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677518,DTCC01696429,1647903,65123
CHEMBL3663915,P23975,,JRMIJYKTHQCXEO-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,4.3,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677549,DTCC01696430,1324330,65123
CHEMBL3663915,P23975,,JRMIJYKTHQCXEO-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,24.5,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",314418,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,164730,DTCC01696430,1324330,65123
CHEMBL3663915,P23975,,JRMIJYKTHQCXEO-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,24.5,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677489,DTCC01696430,1324330,65123
CHEMBL3663915,P23975,,JRMIJYKTHQCXEO-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,>,1000,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677519,DTCC01696430,1324330,65123
CHEMBL3663916,P23975,,TWKWOGUGCQDBEG-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,12.9,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677550,DTCC01696431,1065422,65123
CHEMBL3663916,P23975,,TWKWOGUGCQDBEG-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,58.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",314419,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,183116,DTCC01696431,1065422,65123
CHEMBL3663916,P23975,,TWKWOGUGCQDBEG-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,=,58.2,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677490,DTCC01696431,1065422,65123
CHEMBL3663916,P23975,,TWKWOGUGCQDBEG-UHFFFAOYSA-N,0,NOREPINEPHRINE TRANSPORTER,SLC6A2,Transporter,,,,KI,>,1000,NM,,,,,,,,,,,,,,"BindingDB_Patents: Binding Assay. In order to evaluate the relative affinity of the various compounds at the NE, DA and 5HT transporters, HEK293E cell lines were developed to express each of the three human transporters. cDNAs containing the complete coding regions of each transporter were amplified by PCR from human brain libraries. The cDNAs contained in pCRII vectors were sequenced to verify their identity and then subcloned into an Epstein-Barr virus based expression plasmid (Shen et al., Gene 156:235-239 (1995), which is hereby incorporated by reference in its entirety). This plasmid containing the coding sequence for one of the human transporters was transfected into HEK93E cells. Successful transfection was verified by the ability of known reuptake blockers to inhibit the uptake of tritiated NE, DA or 5HT.For binding, cells were homogenized, centrifuged, and then resuspended in incubation buffer (5 mM Tris, 120 mM NaCl, 5 mM KCl, pH 7.4). Then, the appropriate radioligand was added.",,"Aryl- and heteroaryl-substituted tetrahydroisoquinolines and use thereof to block reuptake of norepinephrine, dopamine, and serotonin",,2015,,,,,1528833,DTCT0023180,14677520,DTCC01696431,1065422,65123
