,Molecule_ChEMBL_ID,Molecule_Name,Molecule_Max_Phase,Molecular_Weight,#RO5_Violations,AlogP,Compound_Key,Smiles,Standard_Type,Standard_Relation,Standard_Value,Standard_Units,pChEMBL_Value,Data_Validity_Comment,Comment,Uo_Units,Ligand_Efficiency_BEI,Ligand_Efficiency_LE,Ligand_Efficiency_LLE,Ligand_Efficiency_SEI,Potential_Duplicate,Assay_ChEMBL_ID,Assay_Description,Assay_Type,BAO_Format_ID,BAO_Label,Assay_Organism,Assay_Tissue_ChEMBL_ID,Assay_Tissue_Name,Assay_Cell_Type,Assay_Subcellular_Fraction,Assay_Parameters,Assay_Variant_Accession,Assay_Variant_Mutation,Target_ChEMBL_ID,Target_Name,Target_Organism,Target_Type,Document_ChEMBL_ID,Source_ID,Source_Description,Document_Journal,Document_Year,Cell_ChEMBL_ID,Properties,Standard_Value_nM,base_rdkit_smiles
3181,CHEMBL2431797,(-)-O-METHYLCUBEBIN,0.0,370.4,0.0,3.16,3,COC1OC[C@@H](Cc2ccc3c(c2)OCO3)[C@@H]1Cc1ccc2c(c1)OCO2,Inhibition,,,,,,Not Active,,,,,,False,CHEMBL2432990,Inhibition of human NET expressed in MDCK cells using [3H]-norepinephrine as substrate at 200 uM after 10 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2429840,1,Scientific Literature,J. Nat. Prod.,2013.0,CHEMBL3308370,,,COC1OC[C@@H](Cc2ccc3c(c2)OCO3)[C@@H]1Cc1ccc2c(c1)OCO2
3182,CHEMBL1097147,,0.0,328.91,0.0,3.09,17,OC1(C(CN2CCNCC2)c2ccc(Cl)s2)CCCCC1,INH,'=',50.8,uM,,Non standard unit for type,,UO_0000064,,,,,False,CHEMBL1115636,Inhibition of human NET transfected in MDCK-Net6 cells at 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,MDCK-Net6,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1158540,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,,,50800.0,OC1(C(CN2CCNCC2)c2ccc(Cl)s2)CCCCC1
3183,CHEMBL3310489,,0.0,319.81,0.0,4.52,2ax,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,Inhibition,'=',100.0,%,,,,UO_0000187,,,,,False,CHEMBL3363911,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3352322,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014.0,CHEMBL3307715,,100.0,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1
3184,CHEMBL205313,,0.0,331.46,1.0,5.11,9b,Cc1ccc(N(c2ccccc2)c2ccccc2CN(C)C)c(N)c1,IC50,'>',100.0,nM,,,,UO_0000065,,,,,False,CHEMBL867194,Inhibitory activity against NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1138999,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006.0,,,100.0,Cc1ccc(N(c2ccccc2)c2ccccc2CN(C)C)c(N)c1
3185,CHEMBL374634,,0.0,300.27,1.0,5.41,(RR/SS)-10s,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',27.0,nM,7.57,,,UO_0000065,25.21,0.54,2.16,62.91,False,CHEMBL911129,Inhibition of [3H]NE uptake into human NET expressing HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139231,1,Scientific Literature,J. Med. Chem.,2007.0,CHEMBL3307715,,27.0,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1
3186,CHEMBL2021580,,0.0,300.23,0.0,3.51,"41, exo(rac)",COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1,Ki,'=',3.162,nM,8.5,,,UO_0000065,28.31,0.61,4.99,39.98,False,CHEMBL1068887,Displacement of [3H]nisoxetine from human recombinant NET expressed in BacMam virus-transduced cells by scintillation proximity assay,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1157620,1,Scientific Literature,J. Med. Chem.,2010.0,,,3.162,COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1
3187,CHEMBL3703737,,0.0,450.36,1.0,5.44,BDBM159336,CS(=O)(=O)c1cccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)c1,IC50,'=',282.9,nM,6.55,,302101,UO_0000065,14.54,0.31,1.11,14.18,False,CHEMBL3707933,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 1.0 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 1.0 ul/well of 10 mM desipramine dissolved in DMSO. 50 ul/well of a 2x membrane preparation (0.4 mg/ml in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) and 50 ul/well of a 2x radioligand solution (4 nM [3H]nisoxetine in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,BAO_0000249,cell membrane format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3639176,37,BindingDB Database,,2015.0,,,282.9,CS(=O)(=O)c1cccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)c1
3188,CHEMBL4439670,,0.0,382.34,1.0,5.49,32b,[O-][S@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,,,,,,Not Active,,,,,,False,CHEMBL4380185,Inhibition of wild type human NET expressed in HEK293 cells assessed as inhibition of [3H]-MPP+ reuptake preincubated for 5 mins followed by [3H]MPP+ addition and measured after 3 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4376858,1,Scientific Literature,J Med Chem,2020.0,CHEMBL3307715,,,[O-][S@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
3189,CHEMBL4453674,,0.0,313.45,0.0,4.18,3; CE-103,[O-][S+](Cc1nccs1)C(c1ccccc1)c1ccccc1,IC50,'=',420100.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4380208,Inhibition of wild type human NET expressed in HEK293 cells assessed as inhibition of [3H]-MPP+ reuptake preincubated for 8 mins followed by [3H]MPP+ addition and measured after 3 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4376858,1,Scientific Literature,J Med Chem,2020.0,CHEMBL3307715,,420100.0,[O-][S+](Cc1nccs1)C(c1ccccc1)c1ccccc1
3190,CHEMBL422931,,0.0,417.39,1.0,5.56,2,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1,IC50,'>',1000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2351257,Inhibition of NET (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2346641,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,,,1000.0,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1
3191,CHEMBL4086593,,0.0,476.95,0.0,1.13,28,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,Ki,'=',3100.0,nM,5.51,,,UO_0000065,11.55,0.24,4.38,4.1,False,CHEMBL4011351,Inhibition of [3H]nisoxetine binding to recombinant human NET expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4007505,1,Scientific Literature,J Med Chem,2017.0,CHEMBL3307715,,3100.0,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O
3192,CHEMBL4066427,,0.0,383.25,0.0,3.03,23; RTI-55,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,Ki,'=',70.0,nM,7.16,,,UO_0000065,18.57,0.49,4.12,24.22,False,CHEMBL4011357,Inhibition of [3H]mazindol binding to recombinant human NET expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4007505,1,Scientific Literature,J Med Chem,2017.0,CHEMBL3307715,,70.0,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)CC2CC[C@H]1N2C
3193,CHEMBL248702,DEXFENFLURAMINE,4.0,231.26,0.0,3.25,DEXFENFLURAMINE,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
3194,CHEMBL2337586,,0.0,283.37,0.0,3.42,12a,COc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,IC50,'=',0.3981,nM,9.4,,,UO_0000065,33.17,0.61,5.98,30.83,False,CHEMBL2343890,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2331276,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013.0,CHEMBL3307715,,0.3981,COc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1
3195,CHEMBL14924,,0.0,443.18,0.0,4.51,9,COC(=O)C1C(c2ccc(C=C(Br)Br)cc2)CC2CCC1N2C,Ki,'=',161.0,nM,6.79,,,UO_0000065,15.33,0.4,2.28,23.0,False,CHEMBL753703,In vitro binding affinity against human norepinephrine transporter in human embryonic kidney cell line by using [125I]-RTI-55 radioligand,B,BAO_0000219,cell-based format,,,,kidney,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1149321,1,Scientific Literature,J. Med. Chem.,2004.0,,,161.0,COC(=O)C1C(c2ccc(C=C(Br)Br)cc2)CC2CCC1N2C
3197,CHEMBL267345,AMPHOTERICIN B,4.0,924.09,3.0,0.71,AMPHOTERICIN B,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2
3198,CHEMBL437002,,0.0,297.37,0.0,3.92,1-(2-FLUOROBENZOYL)-4-(PHENYLMETHYL)-PIPERIDINE,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1
3199,CHEMBL4291577,,0.0,429.39,1.0,6.13,36,Clc1cccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)c1Cl,Inhibition,'=',60.7,%,,,,UO_0000187,,,,,False,CHEMBL4276209,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells at 10 uM after 15 to 20 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL4270660,1,Scientific Literature,Bioorg Med Chem,2018.0,,,60.7,Clc1cccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)c1Cl
3200,CHEMBL2385464,,0.0,547.64,2.0,7.59,30,COc1cc(-c2ccc(COc3ccc4c(c3F)[C@]3(CCC4)C[C@H]3C(=O)O)cc2[C@@H]2CCCC2(C)C)c(F)cn1,Inhibition,'<',70.0,%,,,,UO_0000187,,,,,False,CHEMBL2388539,Inhibition of human norepinephrine transporter at 10 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2384969,1,Scientific Literature,ACS Med. Chem. Lett.,2013.0,,,70.0,COc1cc(-c2ccc(COc3ccc4c(c3F)[C@]3(CCC4)C[C@H]3C(=O)O)cc2[C@@H]2CCCC2(C)C)c(F)cn1
3201,CHEMBL2407337,,0.0,338.71,0.0,4.11,4a,CCOCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',28.0,nM,7.55,,,UO_0000065,24.99,0.54,3.44,35.53,False,CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2406994,1,Scientific Literature,Bioorg. Med. Chem.,2013.0,CHEMBL3308072,,28.0,CCOCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1
3202,CHEMBL3818471,,0.0,454.33,0.0,2.71,12,Cc1nnc(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)[nH]1.Cl,IC50,'=',0.64,nM,9.19,,,UO_0000065,22.0,0.43,6.48,10.84,False,CHEMBL3821817,Inhibition of human NET expressed in CHO cells assessed as [3H]-Norepinephrine reuptake incubated for 45 mins measured after 30 mins by topcount method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3817725,1,Scientific Literature,Bioorg. Med. Chem.,2016.0,CHEMBL3308072,,0.64,Cc1nnc(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)[nH]1
3203,CHEMBL516,CYPROHEPTADINE,4.0,287.41,0.0,4.7,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,Ki,'=',559.0,nM,6.25,,,UO_0000065,21.75,0.39,1.55,192.98,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,559.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
3204,CHEMBL565,CLOFIBRATE,4.0,242.7,0.0,3.06,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
3205,CHEMBL3819243,,0.0,374.24,0.0,2.01,8,Cl.O=c1cccnn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,IC50,'=',0.065,nM,10.19,,,UO_0000065,30.16,0.6,8.18,18.14,False,CHEMBL3821817,Inhibition of human NET expressed in CHO cells assessed as [3H]-Norepinephrine reuptake incubated for 45 mins measured after 30 mins by topcount method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL3817725,1,Scientific Literature,Bioorg. Med. Chem.,2016.0,CHEMBL3308072,,0.065,O=c1cccnn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1
3206,CHEMBL461727,AMYGDALIN,0.0,457.43,2.0,-3.11,AMYGDALIN(D),N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
3207,CHEMBL720,BENZYL ALCOHOL,4.0,108.14,0.0,1.18,BENZYL ALCOHOL,OCc1ccccc1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,OCc1ccccc1
3208,CHEMBL334255,CETYLPYRIDINIUM BROMIDE,0.0,384.45,1.0,6.46,CETYLPYRIDINIUM BROMIDE,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],Ki,'=',2631.0,nM,5.58,,,UO_0000065,18.32,0.35,-0.88,143.81,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,2631.0,CCCCCCCCCCCCCCCC[n+]1ccccc1
3209,CHEMBL558,MEXILETINE,4.0,179.26,0.0,2.03,MEXILETINE,Cc1cccc(C)c1OCC(C)N,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,Cc1cccc(C)c1OCC(C)N
3210,CHEMBL2338048,,0.0,323.77,0.0,4.35,38a,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,IC50,'=',0.3162,nM,9.5,,,UO_0000065,29.34,0.59,5.15,44.69,False,CHEMBL2343890,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2331276,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013.0,CHEMBL3307715,,0.3162,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl
3211,CHEMBL1071,OXAPROZIN,4.0,293.32,0.0,4.03,OXAPROZIN,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
3212,CHEMBL272285,,0.0,272.39,0.0,2.31,rac-9r,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1,IC50,'=',130.0,nM,6.89,,,UO_0000065,25.28,0.47,4.58,14.86,False,CHEMBL932888,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1143218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,130.0,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1
3213,CHEMBL256019,,0.0,260.34,0.0,0.76,rac-9p,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,IC50,'=',2300.0,nM,5.64,,,UO_0000065,21.66,0.41,4.88,10.15,False,CHEMBL932888,Inhibition of human NET,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1143218,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,,,2300.0,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1
3214,CHEMBL506247,TANNIC ACID,4.0,1701.21,,,TANNIC ACID,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
3215,CHEMBL249329,,0.0,250.34,0.0,3.38,9k,CN(C)CC1CC1c1cccc2c(C#N)cccc12,IC50,'=',39000.0,nM,4.41,,,UO_0000065,17.61,0.32,1.03,16.31,False,CHEMBL941900,Inhibition of NET,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1139814,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007.0,,,39000.0,CN(C)CC1CC1c1cccc2c(C#N)cccc12
3216,CHEMBL2171412,,0.0,289.81,0.0,3.16,6ak,Cl.c1ccc(COC(c2ccccc2)C2CNC2)cc1,Inhibition,'=',9.4,%,,,,UO_0000187,,,,,False,CHEMBL2174647,Inhibition of human NET expressed in HEK293 cells assessed as inhibition of noradrenaline reuptake at 0.1 uM after 15 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2169882,1,Scientific Literature,J. Med. Chem.,2012.0,CHEMBL3307715,,9.4,c1ccc(COC(c2ccccc2)C2CNC2)cc1
3217,CHEMBL714,ALBUTEROL,4.0,239.31,0.0,1.31,SALBUTAMOL,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,IC50,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,False,CHEMBL1909094,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),B,BAO_0000249,cell membrane format,,,,MDCK,Membrane,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308370,,,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
3218,CHEMBL2030637,,0.0,207.29,0.0,2.85,44,Fc1cccc(CCCN2CCCC2)c1,Inhibition,'<',50.0,%,,,,UO_0000187,,,,,False,CHEMBL2033933,Inhibition of NET at 10 uM,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL222,Norepinephrine transporter,Homo sapiens,SINGLE PROTEIN,CHEMBL2029272,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012.0,,,50.0,Fc1cccc(CCCN2CCCC2)c1
