Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
KDERKEZKMQCRPQ-ZFWWWQNUNA-N,CHEMBL1642894,6530,A,7.57,chembl20,699305,9606,SLC6A2,4059,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](NC)C1
LXXOMHAIVSCBSY-DLBZAZTENA-N,44562624,6530,A,7.11351,pubchem,410404,9606,SLC6A2,4059,O([C@@H]1[C@@](O)(CC=2C1=CC=CC2)CN)C=3C(=CC=CC3)C
LWIZTBGDAFNFMW-UHFFFAOYNA-N,CHEMBL1224562,6530,A,7.7,chembl20,652283,9606,SLC6A2,4059,N1CC(CC2=CC=CC=C2)(C(C=3C=C4C(=CC3)NC=C4)=O)CC1
LSPLQALBHLTUIH-ZIAGYGMSNA-N,CHEMBL1173414,6530,A,6.7,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C=3C=CC(=C(C3)C(F)(F)F)Cl)COC
LUQRHZHXLQQJTM-PKSOQXRJNA-N,72202984,6530,A,6.00423,pubchem,773432,9606,SLC6A2,4059,ClC=1C=C(C2C(C(=O)NC2)C3=CC(Cl)=C(Cl)C=C3)C=CC1Cl
MPGDFMOXIHFZSL-LBPRGKRZNA-N,CHEMBL1080968,6530,A,7.96,chembl20,620407,9606,SLC6A2,4059,C=1(C=CC=C(C1Cl)Cl)C(=O)N(C2CCCC2)[C@@H]3CNCC3
MRQDQHDPSBHAEH-UHFFFAOYNA-N,24895013,6530,A,6.85387,pubchem,339392,9606,SLC6A2,4059,FC(F)(F)OC=1C=C(C(C2(O)CCCCC2)CN3CCNCC3)C=CC1
MOEMPBAHOJKXBG-INIZCTEONA-N,44610724,6530,A,6.4318,pubchem,445757,9606,SLC6A2,4059,S(=O)(=O)(N([C@H]1CCNC1)CC2=CC=3C(C=C2)=CC=CC3)C
MOEMPBAHOJKXBG-MRXNPFEDNA-N,45487762,6530,A,5.1549,pubchem,445757,9606,SLC6A2,4059,S(=O)(=O)(N([C@@H]1CCNC1)CC2=CC=3C(C=C2)=CC=CC3)C
MQFMYYCALRUDSV-CQSZACIVNA-N,45273666,6530,A,6.2426,pubchem,430251,9606,SLC6A2,4059,S(C1=C(C(=O)N(CC2CCC2)[C@@H]3CCNC3)C=CC=C1)C
MQGLAASXHMCXDS-UHFFFAOYNA-N,CHEMBL210027,6530,A,7.51,chembl20,390293,9606,SLC6A2,4059,C1CN(C(C=2C=CC=CC2)CC3=C(C=CC=C3)C(F)(F)F)CCN1
MTSQXZCEENFRMZ-UHFFFAOYNA-N,CHEMBL574317,6530,A,6.29,chembl20,587779,9606,SLC6A2,4059,C12N(C(CC(C1C(OC)=O)C=3C=CC(=CC3)S(=C)O)CC2)C
KTJHVHZJTXJNIH-QZTJIDSGNA-N,CHEMBL1172744,6530,A,8,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C=3C=C4C(=CC3)C=CC=C4)COC
KUJKCGJIUCGPED-AAFJCEBUNA-N,56683046,6530,A,9.40012,pubchem,613077,9606,SLC6A2,4059,ClC=1C=C([C@]23C(C2)(CNCC3)C=4SC=C(N4)C)C=CC1Cl
KUJKCGJIUCGPED-HZPDHXFCNA-N,56659199,6530,A,9.40012,pubchem,613077,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@](C2)(CNCC3)C=4SC=C(N4)C)C=CC1Cl
KVTPLEPXMVVCIZ-CJNGLKHVNA-N,CHEMBL1813316,6530,A,7.57,chembl20,761203,9606,SLC6A2,4059,C1CC[C@H]2[C@@](C1)(CN(C2)CC)C3=CC(=C(C=C3)Cl)Cl
KVTPLEPXMVVCIZ-XJKSGUPXNA-N,CHEMBL1813317,6530,A,7.42,chembl20,761203,9606,SLC6A2,4059,C1CC[C@@H]2[C@](C1)(CN(C2)CC)C3=CC(=C(C=C3)Cl)Cl
KVVQAOOISUGMSL-UYBDAZJANA-N,72202849,6530,A,5.56146,pubchem,773432,9606,SLC6A2,4059,ClC=1C=C(C2C(C(=O)NC2)C3=CC(Cl)=C(Cl)C=C3)C=CC1
KSVISHYLWAYQCI-OALUTQOANA-N,45486600,6530,A,5.92082,pubchem,446936,9606,SLC6A2,4059,O[C@H]([C@@H](N1C=2C(C=C1)=CC=CC2)C3=CC=CC=C3)CNCC
JVIKPFIJPCEZJS-LBPRGKRZNA-N,CHEMBL566240,6530,A,6.45,chembl20,596935,9606,SLC6A2,4059,C=1(C(=C(C(N([C@@H]2CNCC2)CC(C)(C)C)=O)C=CC1Cl)C)Cl
KAMIOOZVQNTZEV-UHFFFAOYNA-N,CHEMBL382241,6530,A,5.74,chembl20,339940,9606,SLC6A2,4059,C1=C(C=C2C(C3=CC=C(C(=C3)Cl)Cl)CCC(NC)C2=C1)S(=C)O
JWHAUXFOSRPERK-UHFFFAOYNA-N,4932,6530,A,5.52057,pubchem,625207,9606,SLC6A2,4059,O(CC(O)CNCCC)C1=C(C(=O)CCC2=CC=CC=C2)C=CC=C1
KNRWBQQXTOGVJT-OAHLLOKONA-N,16067731,6530,A,6.33442,pubchem,410149,9606,SLC6A2,4059,O=C1N([C@H](CCNC)C2=CC=CC=C2)C=3C(N1C)=CC=CC3
KFDFKTMFADMFFP-UHFFFAOYNA-N,CHEMBL132683,6530,A,6.91,chembl20,142799,9606,SLC6A2,4059,C1(C2N(C)C(CC1C=3C=C(O)C(=CC3)O)CC2)C(=O)OC
LLAFUUNOXYVHHL-ZANVPECINA-N,CHEMBL257810,6530,A,7.4,chembl20,467790,9606,SLC6A2,4059,[C@]1(C(N(CC)CC)=O)([C@H](CN)C1)C2=CC=C(S2)Cl
LGCPITGZBZPIIE-UHFFFAOYNA-N,CHEMBL1224162,6530,A,7,chembl20,652283,9606,SLC6A2,4059,C1(CCNCC1)(C(C=2C=CC=3NC=CC3C2)=O)CC4=CC=CC=C4
LGRZVDOIDOOMRO-UHFFFAOYNA-N,24894792,6530,A,7.21467,pubchem,339392,9606,SLC6A2,4059,FC(F)(F)C=1C=C(C(C2(O)CCCCC2)CN3CCN(CC3)C)C=CC1
LLXDSNCKQBRHMZ-INIZCTEONA-N,CHEMBL556093,6530,A,8,chembl20,581595,9606,SLC6A2,4059,C1(=CC=CC=C1C(N(CC2CCC2)[C@H]3CCNC3)=O)C(C)C
LHPQIFURGZJMMZ-UHFFFAOYNA-N,CHEMBL551818,6530,A,6.6,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC=2NC=CC2C1)N(C3CCNCC3)CC4=CC=C(C=C4)F
MCHVXQNUHBOZIA-CXAGYDPINA-N,71562478,6530,A,9.10018,pubchem,731055,9606,SLC6A2,4059,ClC1=C(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)C=CC=C1Cl
MCHVXQNUHBOZIA-GUYCJALGNA-N,71562477,6530,A,8.80134,pubchem,731055,9606,SLC6A2,4059,ClC1=C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)C=CC=C1Cl
MCNALKIPDZCJNZ-OALUTQOANA-N,25188212,6530,A,8.50307,pubchem,412245,9606,SLC6A2,4059,FCCC=1C(O[C@H]([C@H]2OCCNC2)C3=CC=CC=C3)=CC=CC1
MBVKPOXXMWDHKB-KRWDZBQONA-N,CHEMBL324967,6530,N,4.74,chembl20,142808,9606,SLC6A2,4059,C1(=C2C(C(O)=CC=C2)=CC=C1)O[C@H](C=3SC=CC3)CCNC
MBCIBUXZJAIISR-SOFGYWHQNA-N,CHEMBL516825,6530,A,5.93,chembl20,561314,9606,SLC6A2,4059,C12NC(CC1)CC(C2C(OCCF)=O)C3=CC(=CC=C3)/C=C/I
MBCIBUXZJAIISR-VURMDHGXNA-N,CHEMBL462431,6530,A,6.96,chembl20,561314,9606,SLC6A2,4059,C12NC(CC1)CC(C2C(OCCF)=O)C3=CC(=CC=C3)/C=C\I
LRKGVRWKYSKWQW-UHFFFAOYNA-N,46890493,6530,A,7.52288,pubchem,484003,9606,SLC6A2,4059,FC=1C=C(C(N2CCNCC2)CC=3C(OC(F)(F)F)=CC=CC3)C=CC1
KUHFOMDKXOTLGD-UHFFFAOYNA-N,CHEMBL1087924,6530,A,7.54,chembl20,617684,9606,SLC6A2,4059,O=S1(N(CC=2C(=CC=CC2)N1C3=C(C=CC=C3)F)CCCNC)=O
NBIWTPBSAFCSRX-UHFFFAOYNA-N,CHEMBL2047561,6530,A,6.49,chembl20,827275,9606,SLC6A2,4059,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C3=CC=4C(S3)=CC=CC4
NBLMTDPDGYITGF-AEFFLSMTNA-N,44560627,6530,A,6.82391,pubchem,343580,9606,SLC6A2,4059,O([C@H]1C[C@@H](N(C)C)C=2C1=CC=CC2)C=3C(=CC=CC3)C
NBLMTDPDGYITGF-WMZOPIPTNA-N,44560676,6530,A,6.82391,pubchem,343580,9606,SLC6A2,4059,O([C@H]1C[C@H](N(C)C)C=2C1=CC=CC2)C=3C(=CC=CC3)C
MXCAKGCIGZRYGJ-CHWSQXEVNA-N,CHEMBL215988,6530,A,6.07,chembl20,444198,9606,SLC6A2,4059,N1(C)CC[C@@H]([C@@H](C1)C(OC)=O)C2=CC=C(C=C2)I
MXCAKGCIGZRYGJ-QWHCGFSZNA-N,CHEMBL242920,6530,A,5.64,chembl20,444198,9606,SLC6A2,4059,N1(C)CC[C@H]([C@@H](C1)C(OC)=O)C2=CC=C(C=C2)I
MYNAIAZCAHJJBX-YABSGUDNNA-N,CHEMBL602323,6530,A,8.1,chembl20,613740,9606,SLC6A2,4059,C1NC[C@H]2[C@@](CCOC)([C@@H]12)C3=CC(=C(C=C3)Cl)Cl
MYVJXQAAFVJXRY-OCZCAGDBNA-N,25210873,6530,A,8.10018,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@H]3[C@@H]2CNC3)COCC4CC4)C=CC1Cl
MZGJHBJKODTIQM-ROUUACIJNA-N,12122109,6530,A,9.02228,pubchem,412245,9606,SLC6A2,4059,O1[C@H]([C@@H](OC=2C(OC)=CC=CC2)C3=CC=CC=C3)CNCC1
MZIGEEZFAITPCB-UHFFFAOYNA-N,CHEMBL552938,6530,A,7.6,chembl20,582671,9606,SLC6A2,4059,C1(=CC=C2N(C=CC2=C1)C)N(C3CCNCC3)CC4=CC=CC=C4
OAASRUWEEIXAQF-UHFFFAOYNA-N,CHEMBL201223,6530,N,4.08,chembl20,326654,9606,SLC6A2,4059,C12N(C(CC(=C1)C3C4=C(C=CC=C4)C5=C3C=CC=C5)CC2)C
NUAORYLXEWKQRZ-HNNXBMFYNA-N,CHEMBL442272,6530,A,8.05,chembl20,454294,9606,SLC6A2,4059,N([C@@H]1CNCC1)(CC2=C(C=CC=C2)C(F)(F)F)C3CCOCC3
NUAPUMDPHIFPBC-UHFFFAOYNA-N,CHEMBL415098,6530,A,7.68,chembl20,469334,9606,SLC6A2,4059,N1(CCCC2=C1C=CC=C2)C(C3(C=4C=CC=CC4)C(CN)C3)=O
NWRMTPHQJUHLJH-NOZYUVCANA-N,CHEMBL102018,6530,A,6.96,chembl20,142803,9606,SLC6A2,4059,N12C3C(C(C1)=O)[C@H](C[C@H]2CC3)C4=CC=C(C=C4)C
NWZPRTYDJDHZJI-HZPDHXFCNA-N,CHEMBL394089,6530,N,3.17,chembl20,444198,9606,SLC6A2,4059,C1CC[C@@H]([C@@H](C1)C(OC)=O)C=2C=CC(C(C)(C)C)=CC2
NXELRJXDBIVZKB-UHFFFAOYNA-N,CHEMBL404475,6530,A,5.08,chembl20,469334,9606,SLC6A2,4059,C(N(CC)C(C1(C2=CC=CC=C2)C(C1)CNCC3CCCC3)=O)C
NVNZDUXXKQYTHC-UHFFFAOYNA-N,CHEMBL14924,6530,A,6.79,chembl20,144970,9606,SLC6A2,4059,C1(C2N(C)C(CC1C3=CC=C(C=C(Br)Br)C=C3)CC2)C(=O)OC
NQKROFWTWKENTC-UHFFFAOYNA-N,CHEMBL594068,6530,A,5.88,chembl20,603452,9606,SLC6A2,4059,C1=CC=C(S(=O)(=O)C2=CNC=3C2=CC(=CC3)CCN(C)C)C=C1
NPBACWUTGOBPGG-UHFFFAOYNA-N,CHEMBL514759,6530,A,7.96,chembl20,493416,9606,SLC6A2,4059,C=1(C=CC=2NC=CC2C1)C3(CNCC3)CC4=CC=CC(=C4)OC
NPBFISOTLZPTLN-UYBDAZJANA-N,CHEMBL1169733,6530,A,6.7,chembl20,640165,9606,SLC6A2,4059,N1CCN(C2=CC3=C(NN=C3)C=C2)C(C1)C4=CC=CC=C4
NQUQUDJZIDCEFJ-LBPRGKRZNA-N,45269337,6530,A,7.52288,pubchem,430251,9606,SLC6A2,4059,FC(F)(F)C1=C(C(=O)N(CC2CC2)[C@H]3CCNC3)C=CC=C1
NQXSFBZVBLPNCG-UHFFFAOYNA-N,CHEMBL2047574,6530,A,6.75,chembl20,827275,9606,SLC6A2,4059,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C(=CC3)Cl)Cl
NRBVOOUZUSJEKA-UHFFFAOYNA-N,44359029,6530,A,7.1549,pubchem,145369,9606,SLC6A2,4059,FC(F)(F)C=1C=C(C(OC=2C=3C(C=CC2)=CC=CC3)CCNC)C=CC1
NRIPPOKFEABEPU-UHFFFAOYNA-N,CHEMBL551135,6530,A,8,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC2=C(C1)C=CN2)N(CC3=CC=CC=C3)C4CNCC4
NJGYZOMKDMARER-UHFFFAOYNA-N,25029791,6530,A,6.01323,pubchem,466821,9606,SLC6A2,4059,S1(=O)(=O)N(CC=2C(N1C3=CC(F)=C(F)C=C3)=CC=CC2)CCCNC
OMMZYEKKLHJLJY-UHFFFAOYNA-N,44404273,6530,A,7.11351,pubchem,254371,9606,SLC6A2,4059,FC=1C=C(N2C(=O)C(CC=3C2=CC=CC3)(CCCNC)C)C=CC1F
OMTGXKFSSPIPRK-DZGCQCFKNA-N,44448425,6530,A,8.55284,pubchem,319764,9606,SLC6A2,4059,S1C=C([C@]2([C@@H](C2)CN)C(=O)N(CC=C)CC#C)C=C1
OIFBYCGNUDQJBL-UHFFFAOYNA-N,CHEMBL1083393,6530,A,8.7,chembl20,634326,9606,SLC6A2,4059,C1=CC=C2N(C=3C=CC=CC3)S(=O)(=O)N(CCC(CNC)O)C2=C1
OIHGHECQZMOUEI-UHFFFAOYNA-N,CHEMBL1084042,6530,A,8.7,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=CC3)F)S(=O)(=O)N(C(CCNC)C)C2=C1
ONSLZFSSJGOMSK-GRDNDAEWNA-N,25025979,6530,A,9.80134,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@@H]2COC4CCCC4)CNC3)C=CC1Cl
LQONCZWYZLNINV-UHFFFAOYNA-N,44404285,6530,A,8.1549,pubchem,254371,9606,SLC6A2,4059,O=C1N(C=2C(CC1(CCCNC)CCC)=CC=CC2)C3=CC=CC=C3
PETAHELMBJGYJY-HJWRWDBZNA-N,CHEMBL14531,6530,A,8.6,chembl20,144970,9606,SLC6A2,4059,C1(C(C2=CC=C(/C=C\Br)C=C2)CC3NC1CC3)C(=O)OC
PCXZFUGPNRGVAN-UHFFFAOYNA-N,CHEMBL1224385,6530,N,4.37,chembl20,654115,9606,SLC6A2,4059,C1=C(C=C2C(=C1)C=C(C(CCNC)N3N=NC=N3)C=C2)OC
PDVOMSJUMYNNBT-JTQLQIEINA-N,CHEMBL1645616,6530,A,6,chembl20,698905,9606,SLC6A2,4059,C=1(C(=C(OC=2C(=CC=CC2Cl)F)C=CC1)O[C@H]3CCNC3)F
PDVOMSJUMYNNBT-SNVBAGLBNA-N,CHEMBL1645617,6530,A,6.96,chembl20,698905,9606,SLC6A2,4059,C=1(C(=C(OC=2C(=CC=CC2Cl)F)C=CC1)O[C@@H]3CCNC3)F
PCZHCTVLCPQAAL-UHFFFAOYNA-N,CHEMBL272493,6530,A,7.77,chembl20,463818,9606,SLC6A2,4059,C1(=CC(CNC)=C(OC=2C(=CC(Cl)=CC2)C)C=C1)C(=O)N(C)C
PDXQKCCUAOSRQK-LILDFLRNNA-N,CHEMBL479411,6530,A,5.7,chembl20,487517,9606,SLC6A2,4059,C1(=CC(CNC)=C(C=C1)SC2=CC=C(C=C2)SC)N=S(C)(O)=O
PEFNNJLMNBFNNG-SJORKVTENA-N,CHEMBL255196,6530,A,5.35,chembl20,464100,9606,SLC6A2,4059,C1CCC[C@@H]([C@@]1(OC)C=2C=CC=C(C#N)C2)CN(C)C
PEOZAOHZZSCNEV-OAHLLOKONA-N,CHEMBL446230,6530,A,5.59,chembl20,564828,9606,SLC6A2,4059,C1=CC=C2C(C=C(S(N([C@@H]3CCNC3)CC)(=O)=O)C=C2)=C1
OVVOKUDGMQGUQG-HUUCEWRRNA-N,56679724,6530,A,7.50004,pubchem,613077,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@](C2)(CNCC3)C=4ON=C(N4)C)C=CC1Cl
OVZCYWBNBLGMMB-INIZCTEONA-N,CHEMBL391143,6530,A,7.7,chembl20,454294,9606,SLC6A2,4059,N([C@@H]1CNCC1)(CC2=C(C(=CC=C2)C(F)(F)F)C)C3CCOCC3
OWDDBNVCYYHRPW-IRXDYDNUNA-N,44587469,6530,A,6.85387,pubchem,362025,9606,SLC6A2,4059,ClC=1C(O[C@@H]2[C@@H](SCC=3C2=CC=CC3)CNC)=CC=CC1
OWEYOMCWVMSOQF-UHFFFAOYNA-N,25030029,6530,A,7.42022,pubchem,466821,9606,SLC6A2,4059,S1(=O)(=O)N(CC=2C(N1C=3C(F)=CC=CC3)=CC=CC2)CCCCNC
OZKUXEIZXWPRFX-LILDFLRNNA-N,CHEMBL2430694,6530,A,5.28,chembl20,983930,9606,SLC6A2,4059,C=1(C2C(C3=CC(Cl)=CC=C3)C(NC2)=O)C=C(C=CC1)Cl
OZOIMHBDGJFSOJ-NHYWBVRUNA-N,CHEMBL469947,6530,A,7.77,chembl20,493240,9606,SLC6A2,4059,[C@]1(C(N(C2CC2)CC=C)=O)([C@H](CN)C1)C=3SC=CC3
OZOVADGYFYTOAE-LJQANCHMNA-N,CHEMBL471855,6530,A,7.1,chembl20,564828,9606,SLC6A2,4059,C1=CC=C2C(C=C(CN([C@@H]3CCNC3)CC(C)C)C=C2)=C1
PATATAHKRVWCHN-IRXDYDNUNA-N,44587471,6530,A,7.12494,pubchem,362025,9606,SLC6A2,4059,FC=1C(O[C@@H]2[C@@H](OCC=3C2=CC=CC3)CNC)=CC=CC1
NRTIMMZNHIFNOB-JJPZZNGUNA-N,25210872,6530,A,8.69897,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@H]3[C@@H]2CNC3)COC(CC)C)C=CC1Cl
OCXCCNYHGSRYEK-INIZCTEONA-N,CHEMBL561739,6530,A,7.54,chembl20,581595,9606,SLC6A2,4059,C1=C(C(C(N(CC2CCC2)[C@H]3CCNC3)=O)=CC=C1)CC
OEWRTGUPTVTVPH-UHFFFAOYNA-N,CHEMBL435034,6530,A,5.62,chembl20,193312,9606,SLC6A2,4059,N1(C2=C(C=CC=C2)C3=C1C=CC=C3)N(C=4C=CN=CC4)CCC
NGRIUVQYFBDXMT-JYAVWHMHNA-N,CHEMBL609023,6530,A,8.1,chembl20,613740,9606,SLC6A2,4059,C1NC[C@@H]2[C@H]1[C@@]2(CCOCC)C3=CC(=C(C=C3)Cl)Cl
NCRFMJNGTNNKEE-UHFFFAOYNA-N,CHEMBL256408,6530,A,6.35,chembl20,469334,9606,SLC6A2,4059,C(N(CC)C(C1(C2=CC=CC=C2)C(C1)CNCC=3OC=CN3)=O)C
NDCNHLIWHOBKGK-LRDDRELGNA-N,53320328,6530,A,7.14267,pubchem,550777,9606,SLC6A2,4059,ClC=1C=C([C@@H]2C[C@H](CC=3C2=CC=CC3)CNC)C=CC1Cl
MZTLLFJYLUUPPP-UHFFFAOYNA-N,54757021,6530,A,8.30103,pubchem,619831,9606,SLC6A2,4059,S1(=O)(=O)N(CCC2OCCNC2)C3=C(N1C=4C(F)=CC=CC4)C=CC=C3F
ORUPHFRKUPILCN-WOSRLPQWNA-N,45379948,6530,A,6.90001,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@H]2COCC4CC4)CNC3)C=CC1Cl
OSAULANLOUKVQI-UHFFFAOYNA-N,CHEMBL457930,6530,A,8,chembl20,493416,9606,SLC6A2,4059,C=1(C=CC=2NC(=CC2C1)C#N)C3(CNCC3)CC4=CC=CC=C4
OQPMHMPOPMZPGV-UHFFFAOYNA-N,CHEMBL396537,6530,A,6.6,chembl20,443462,9606,SLC6A2,4059,C=1(C=CC2=C(C1)C(C3=CCC(CC3)N(C)C)=CN2)N(=O)=O
OQRZMLVFIJAOKO-CRAIPNDONA-N,CHEMBL497665,6530,A,7.46,chembl20,510054,9606,SLC6A2,4059,C=1C=C2C(=CC1)C[C@H](CNC)[C@H]2OC3=CC=CC=C3C
OQRZMLVFIJAOKO-MAUKXSAKNA-N,44593451,6530,A,8.1549,pubchem,410404,9606,SLC6A2,4059,O([C@@H]1[C@@H](CC=2C1=CC=CC2)CNC)C=3C(=CC=CC3)C
OPZIFOOJYWJNSE-DLBZAZTENA-N,44562626,6530,A,8.30103,pubchem,410404,9606,SLC6A2,4059,ClC=1C(O[C@@H]2[C@@](O)(CC=3C2=CC=CC3)CNC)=CC=CC1
OUQIHZQQYQPARR-HNNXBMFYNA-N,CHEMBL571443,6530,A,7.51,chembl20,581595,9606,SLC6A2,4059,C1=C(C(C(N(CC2CC2)[C@H]3CCNC3)=O)=CC=C1)C(C)C
MGQRODBGBVCRHA-FZMZJTMJNA-N,CHEMBL469946,6530,A,8.36,chembl20,493240,9606,SLC6A2,4059,[C@]1(C(N(CC)CC(=C)F)=O)([C@H](CN)C1)C=2SC=CC2
MGURNBDIUXGJTO-UHFFFAOYNA-N,CHEMBL1224301,6530,N,3.81,chembl20,654115,9606,SLC6A2,4059,C1=C(C=C2C(=C1)C=C(C(CCNC)N3N=NC(=N3)C)C=C2)F
MJNJOFYBUSUCSO-CXAGYDPINA-N,44625571,6530,A,8.50031,pubchem,731055,9606,SLC6A2,4059,ClC1=CC(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)=CC(Cl)=C1
MJNJOFYBUSUCSO-GUYCJALGNA-N,71562588,6530,A,8.30016,pubchem,731055,9606,SLC6A2,4059,ClC1=CC(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)=CC(Cl)=C1
MJXRIUSTMWJDCG-HNNXBMFYNA-N,CHEMBL551471,6530,A,7.66,chembl20,581595,9606,SLC6A2,4059,C1=C(C(C(N(CC2CCC2)[C@@H]3CNCC3)=O)=CC=C1)OCC
MKUBTKKSMXGZTR-MRXNPFEDNA-N,CHEMBL1762472,6530,A,6.3,chembl20,740010,9606,SLC6A2,4059,C=1C(=CC(O[C@@H](C2=CC=CC=C2)CCNC)=C(C1)C#N)Cl
PXFCLZUOFIJVNC-KBXCAEBGNA-N,CHEMBL523574,6530,A,6.37,chembl20,510054,9606,SLC6A2,4059,S1C=2C=CC=CC2[C@H](OC3=CC=CC=C3C)[C@@H](CNC)C1
QANXQNKYGWZPJQ-UHFFFAOYNA-N,CHEMBL1224467,6530,N,4.6,chembl20,654115,9606,SLC6A2,4059,C1=C(C=C2C(=C1)C=C(C(CCNC)N3N=NC(=N3)C)C=C2)OC
PXZVEYWSVBEKRN-AWEZNQCLNA-N,11667017,6530,A,7.19382,pubchem,365503,9606,SLC6A2,4059,ClC1=C(CN([C@H]2CCNC2)C(=O)C3CCC3)C=CC(Cl)=C1
PYEILVKGQDUINV-CYBMUJFWNA-N,44592199,6530,A,6.11238,pubchem,416799,9606,SLC6A2,4059,O(C[C@@H]1CCNC1)C2=CC3=C(C=C2)C=C(C=C3)C#N
PUIPTRFLVUMEKQ-JSGCOSHPNA-N,10377587,6530,A,5.4318,pubchem,746831,9606,SLC6A2,4059,N(C[C@H]1[C@@H](CCC1)C=2C=C3C(NC=C3C#N)=CC2)C
PUIPTRFLVUMEKQ-OCCSQVGLNA-N,CHEMBL2380972,6530,A,6.55,chembl20,959039,9606,SLC6A2,4059,C=1(C=CC2=C(C1)C(=CN2)C#N)[C@@H]3CCC[C@@H]3CNC
PUKHAHUSCTVYAW-SWLSCSKDNA-N,24857839,6530,A,8.06048,pubchem,319764,9606,SLC6A2,4059,S1C=C([C@]2([C@@H](C2)CN)C(=O)N(C3CC3)CC=C)C=C1
PZQVDLYPNAADGQ-KRWDZBQONA-N,CHEMBL461706,6530,A,6.67,chembl20,487421,9606,SLC6A2,4059,C=1C=C([C@H](CN2CCNCC2)C3(CCCCC3)O)C=C(C1)Cl
PZQVDLYPNAADGQ-QGZVFWFLNA-N,CHEMBL461707,6530,A,7.77,chembl20,487421,9606,SLC6A2,4059,C=1C=C([C@@H](CN2CCNCC2)C3(CCCCC3)O)C=C(C1)Cl
QWFUAOOOLIDWBY-UHFFFAOYNA-N,CHEMBL1085830,6530,A,7.03,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=CC3)F)S(=O)(=O)N(CC(CNC)(F)F)C2=C1
RBKMRYYKCJETLF-DZGCQCFKNA-N,CHEMBL403616,6530,A,7.7,chembl20,467790,9606,SLC6A2,4059,[C@]1(C(=O)N(CCOC)CC=C)([C@H](CN)C1)C=2C=CSC2
RBNFIIOAQFISLC-UHFFFAOYNA-N,CHEMBL513258,6530,A,8.15,chembl20,493416,9606,SLC6A2,4059,C=1(C=CC2=C(C1)C=CN2)C3(CNCC3)CC4=CC=C(C=C4)F
RCMGBZYHSPTETA-QGZVFWFLNA-N,CHEMBL576036,6530,A,6.65,chembl20,596935,9606,SLC6A2,4059,C1=CC=C2C(C=C(CN([C@@H]3CCNC3)C(CC)=O)C=C2)=C1
RCMVHXAYSDWNBI-LBPRGKRZNA-N,CHEMBL476954,6530,A,7.64,chembl20,513532,9606,SLC6A2,4059,C=1(C=CC=C(C1Cl)Cl)CN(C(=O)C(C)C)[C@H]2CCNC2
QWWBXRLAEPLMHV-UHFFFAOYNA-N,CHEMBL1170210,6530,A,7.9,chembl20,640165,9606,SLC6A2,4059,N1CCN(C(C1)CC=2C=CC=CC2)C=3C=C(C4=C(C3)C=CN4)Cl
QXCOEFGWAUGVTR-UHFFFAOYNA-N,66572393,6530,A,6.41454,pubchem,670152,9606,SLC6A2,4059,S1C=C(C(O)CCN2CCC(=CC2)CC3=CC=CC=C3)C=4C1=CC=CC4
POGCTVQQHWBYLG-DZGCQCFKNA-N,CHEMBL255663,6530,A,8.57,chembl20,467790,9606,SLC6A2,4059,[C@]1(C(=O)N(CC=C)CC=C)([C@H](CN)C1)C=2C=CSC2
PORDAYLSLHLTRQ-FYOYPEGLNA-N,CHEMBL111128,6530,A,7.55,chembl20,142776,9606,SLC6A2,4059,[C@H]1(C2=CC3=CC=CC=C3C=C2)C4CC([C@@H]1CNC)CC4
PJZPOQITFNSOGK-AWEZNQCLNA-N,CHEMBL569364,6530,A,7.04,chembl20,581595,9606,SLC6A2,4059,C1=C(C(C(N([C@H]2CCNC2)CCC)=O)=CC=C1)C(C)C
PITDIXLZXHYFAC-UHFFFAOYNA-N,25030033,6530,A,6.92082,pubchem,466821,9606,SLC6A2,4059,S1(=O)(=O)N(CC2=C(N1C=3C(F)=CC=CC3)C=CC(F)=C2)CCCNC
